timestep benthamHalfLookaheadBinary_pop benthamHalfLookaheadBinary_mttl benthamHalfLookaheadBinary_strv benthamHalfLookaheadBinary_comd benthamHalfLookaheadBinary_welt benthamHalfLookaheadBinary_maad egoisticHalfLookaheadBinary_pop egoisticHalfLookaheadBinary_mttl egoisticHalfLookaheadBinary_strv egoisticHalfLookaheadBinary_comd egoisticHalfLookaheadBinary_welt egoisticHalfLookaheadBinary_maad rawSugarscape_pop rawSugarscape_mttl rawSugarscape_strv rawSugarscape_comd rawSugarscape_welt rawSugarscape_maad
117 235.33 22.738900000000005 0.13 0.26 44513.84990000004 53.118500000000004 13.7 20.0345 0.0 0.07 3740.0943999999995 17.7 10.42 19.632200000000005 0.0 0.02 3156.005 16.295
118 240.46 22.739399999999993 0.16 0.32 45333.5272 50.506099999999996 13.7 19.873300000000008 0.0 0.04 3729.7222999999994 14.545 10.27 19.4121 0.0 0.07 3109.6222 16.055
119 245.85 22.682000000000002 0.1 0.41 46186.665 50.27259999999999 13.58 19.608700000000002 0.0 0.11 3717.1198999999992 12.505 10.13 19.225800000000007 0.01 0.04 3063.0978999999998 16.365
120 251.98 22.618599999999997 0.1 0.39 47066.3015 50.037699999999994 13.56 19.4666 0.0 0.04 3663.728199999999 19.0 10.01 19.281899999999997 0.0 0.0 3006.3733999999995 18.67
121 257.93 22.538400000000006 0.1 0.43 47984.608100000005 45.7126 13.52 19.2252 0.0 0.08 3652.3442 14.855 9.93 19.0764 0.0 0.01 2991.6795999999995 12.46
122 263.51 22.520799999999994 0.09 0.56 48799.57590000002 50.6313 13.52 19.0013 0.0 0.04 3643.9157999999998 11.97 9.83 18.782200000000003 0.0 0.08 2949.4390000000003 14.27
123 269.11 22.514100000000006 0.08 0.57 49641.867399999996 53.43529999999999 13.48 18.938299999999998 0.0 0.07 3610.0535000000004 18.015 9.68 18.817400000000003 0.0 0.06 2891.788099999999 16.765
124 275.16 22.4771 0.13 0.45 50561.33109999998 54.44010000000001 13.38 18.929099999999988 0.0 0.03 3562.443600000001 19.495 9.64 18.5486 0.0 0.03 2865.8929 12.8083
125 281.35 22.447200000000006 0.09 0.68 51440.47659999998 49.596199999999996 13.47 18.784399999999998 0.0 0.04 3564.1880999999994 12.7 9.66 18.1309 0.0 0.04 2867.4004 9.615
126 287.38 22.409300000000012 0.19 0.72 52350.21589999999 48.507200000000005 13.51 18.586899999999996 0.0 0.05 3563.8414000000002 11.335 9.57 18.040800000000004 0.0 0.05 2822.5876000000007 13.985
127 293.77 22.352200000000003 0.17 0.87 53230.789 50.40639999999999 13.49 18.584699999999994 0.0 0.07 3532.4557000000004 18.175 9.49 17.733599999999996 0.0 0.07 2786.5748 13.0767
128 299.89 22.32909999999999 0.11 0.88 54043.60379999999 51.264300000000006 13.52 18.5376 0.0 0.05 3499.1703 16.605 9.45 17.723799999999997 0.0 0.02 2753.3089999999997 16.8
129 306.03 22.276299999999992 0.2 1.02 54862.682300000015 48.34550000000001 13.45 18.543300000000002 0.0 0.07 3445.540899999999 17.54 9.28 17.721400000000003 0.0 0.05 2689.6054 16.1933
130 312.34 22.195999999999998 0.22 1.08 55850.289300000004 39.7845 13.39 18.3977 0.0 0.06 3424.2425 17.175 9.19 17.523899999999998 0.0 0.04 2684.031399999999 8.815
131 318.86 22.16300000000001 0.23 1.0 56747.94460000004 47.5113 13.53 18.007400000000008 0.0 0.07 3449.0028 8.6 9.05 17.4542 0.0 0.02 2611.6377999999995 18.3
132 325.09 22.15339999999999 0.18 1.17 57588.06119999998 47.7707 13.59 17.780999999999995 0.0 0.07 3416.121400000001 17.33 9.1 17.241099999999996 0.0 0.02 2577.6389 15.865
133 331.23 22.129399999999997 0.21 1.14 58437.23369999998 53.150299999999994 13.55 17.8116 0.0 0.02 3385.9876999999997 16.1267 9.07 17.0167 0.0 0.01 2530.8479999999995 15.41
134 337.4 22.080400000000004 0.18 1.36 59213.884699999995 48.42800000000001 13.55 17.772799999999997 0.01 0.09 3356.9382 14.515 9.04 16.803399999999993 0.0 0.03 2495.6569999999997 14.56
135 343.6 22.0266 0.22 1.34 60072.009499999986 49.42209999999999 13.67 17.571700000000007 0.01 0.06 3357.633299999999 12.225 9.01 16.6377 0.0 0.02 2461.5973 12.79
136 349.58 22.009500000000003 0.2 1.59 60919.80139999999 44.25500000000001 13.66 17.485299999999995 0.0 0.05 3357.7874999999995 11.4025 8.96 16.4621 0.0 0.04 2413.4502999999995 13.175
137 355.91 21.982999999999997 0.16 1.55 61761.77670000001 48.802600000000005 13.84 17.1849 0.0 0.06 3389.1111 10.3 8.9 16.480600000000003 0.0 0.06 2365.3523 14.245
138 361.93 21.962000000000003 0.17 1.81 62578.84900000002 45.054399999999994 13.89 17.125000000000004 0.0 0.04 3371.3731 16.86 8.82 16.3721 0.0 0.05 2322.7591999999995 14.62
139 368.74 21.904300000000003 0.28 1.64 63465.020300000004 48.524799999999985 13.76 17.4505 0.0 0.06 3303.2673999999997 20.485 8.86 16.2985 0.0 0.05 2317.6603999999998 8.045
140 374.81 21.857000000000006 0.34 2.01 64323.63360000002 47.24920000000001 13.94 17.3293 0.0 0.07 3329.8507 9.56 8.95 16.211100000000002 0.0 0.04 2313.9136999999996 9.3167
141 381.19 21.813800000000004 0.29 2.3 65128.472299999994 43.13219999999999 14.12 17.15769999999999 0.01 0.05 3355.297099999999 8.3683 9.03 15.9364 0.0 0.02 2324.9009 7.315
142 387.37 21.78419999999999 0.19 2.03 65973.87650000003 47.054 14.21 17.087 0.0 0.04 3366.2627999999995 11.29 8.98 15.697700000000003 0.0 0.05 2291.1571999999996 11.6417
143 393.82 21.75460000000001 0.24 2.15 66829.50319999998 46.6367 14.53 16.8727 0.0 0.03 3415.0839000000005 8.18 8.93 15.514199999999994 0.0 0.06 2287.0809999999997 7.5
144 400.39 21.678500000000003 0.33 2.21 67736.5631 43.84319999999999 14.64 16.814199999999996 0.0 0.09 3391.5924 16.57 9.0 15.4943 0.0 0.03 2280.9377999999997 10.67
145 407.21 21.598700000000008 0.31 2.34 68717.32699999999 42.853600000000014 14.65 16.593100000000003 0.0 0.14 3378.2228000000005 11.5417 8.98 15.432300000000003 0.0 0.03 2250.1706 13.765
146 413.36 21.57830000000001 0.32 2.54 69489.4666 46.34389999999999 14.86 16.4927 0.0 0.05 3391.5478000000007 12.39 9.08 15.240400000000001 0.0 0.01 2245.1665 10.265
147 419.85 21.541700000000002 0.39 2.63 70308.7418 45.88710000000001 15.03 16.31039999999999 0.0 0.05 3440.4308 8.085 9.15 14.923200000000003 0.0 0.03 2272.7513 4.525
148 426.68 21.482399999999995 0.3 2.83 71218.10700000003 45.6394 15.22 16.2103 0.0 0.03 3456.7831 14.07 9.24 14.690700000000003 0.0 0.04 2296.7000999999996 5.955
149 433.03 21.4327 0.48 2.81 72098.57020000002 45.244299999999996 15.55 15.9 0.0 0.08 3503.542800000001 7.236700000000001 9.25 14.628999999999996 0.0 0.02 2274.2895 13.045
150 439.05 21.3931 0.31 2.88 72865.34409999996 46.206299999999985 15.66 15.987699999999993 0.01 0.13 3502.403500000001 12.1083 9.2 14.667300000000004 0.01 0.07 2256.6272000000004 8.503300000000001
151 444.8 21.362900000000014 0.43 3.09 73677.58370000002 43.0626 15.85 15.913099999999993 0.0 0.1 3527.1754000000005 10.668299999999999 9.36 14.365600000000002 0.0 0.02 2290.4795 5.18
152 450.6 21.316300000000002 0.5 3.31 74425.1135 44.2851 16.12 15.639799999999994 0.0 0.05 3581.143000000001 6.061700000000001 9.54 13.9668 0.0 0.01 2327.6096999999995 4.88
153 455.18 21.337300000000006 0.49 3.68 75012.20650000001 43.946400000000004 16.53 15.334499999999993 0.0 0.05 3638.5143000000007 8.765 9.58 13.911700000000005 0.0 0.04 2321.7151 8.155
154 460.37 21.3025 0.42 4.02 75663.06739999999 40.170199999999994 16.75 15.098700000000001 0.0 0.14 3674.0100999999995 8.845 9.54 13.8545 0.0 0.04 2308.6519 10.02
155 465.94 21.240799999999993 0.63 3.62 76385.85520000002 41.38180000000001 17.08 14.887599999999996 0.0 0.04 3730.9455999999996 9.465 9.62 13.672999999999996 0.01 0.05 2331.1067999999996 6.005
156 471.38 21.180800000000005 0.53 3.71 77242.92179999998 39.1027 17.28 14.884599999999999 0.01 0.07 3740.087600000001 12.81 9.8 13.326799999999997 0.0 0.03 2343.6522999999997 7.2475
157 477.56 21.127499999999994 0.46 3.32 78158.0386 44.1337 17.54 14.684999999999997 0.0 0.07 3779.0383000000006 10.1 9.81 13.347899999999996 0.0 0.02 2341.7900999999997 9.865
158 482.66 21.105299999999996 0.47 3.77 78815.23479999999 42.257600000000004 17.96 14.330500000000002 0.0 0.06 3849.5164 8.07 9.88 13.391100000000003 0.0 0.04 2371.1419999999994 4.29
159 487.33 21.0629 0.5 4.2 79474.6941 41.3625 18.35 14.433900000000001 0.0 0.05 3873.155400000001 15.075 9.92 13.2942 0.0 0.05 2391.6561999999994 6.16
160 492.27 21.022999999999996 0.65 4.32 80087.63620000002 42.12670000000001 18.78 14.4608 0.0 0.07 3915.0381000000007 11.058 10.07 13.0054 0.0 0.05 2416.2192999999997 6.45
161 497.09 21.010800000000003 0.45 4.25 80647.02090000005 43.01169999999999 19.25 14.271899999999995 0.0 0.07 3989.2828999999997 8.545 10.19 12.866700000000002 0.0 0.01 2426.8297999999995 9.195
162 502.35 20.9755 0.56 3.98 81393.0412 43.182300000000005 19.6 14.346400000000006 0.0 0.08 4018.4875000000006 14.11 10.3 12.697400000000005 0.0 0.02 2443.6016999999997 6.7475
163 506.91 20.921799999999994 0.58 4.73 81958.82570000004 41.5599 19.91 14.520000000000003 0.0 0.06 4031.353400000001 16.12 10.45 12.443700000000003 0.01 0.02 2467.7693999999997 6.87
164 510.92 20.909499999999998 0.48 4.91 82402.26759999999 41.70719999999999 20.35 14.709100000000001 0.0 0.07 4086.9864000000002 12.24 10.5 12.378000000000002 0.0 0.04 2456.9938 10.39
165 514.95 20.8999 0.59 4.71 82812.19619999999 46.46059999999999 20.72 14.5645 0.0 0.12 4141.408600000001 9.89 10.62 12.3248 0.0 0.04 2462.9233000000004 9.14
166 519.55 20.849700000000002 0.51 4.63 83403.595 41.75409999999999 21.24 14.501900000000003 0.0 0.08 4211.068000000001 9.8617 10.88 12.202800000000003 0.0 0.04 2461.831 12.635
167 522.72 20.8345 0.62 5.03 83761.4742 43.9337 21.73 14.341599999999998 0.0 0.1 4282.1442 10.5277 11.15 12.268200000000006 0.0 0.03 2509.6947000000005 4.81
168 525.99 20.824699999999996 0.69 4.9 84194.35270000003 41.81549999999999 22.06 14.307500000000005 0.0 0.09 4353.888499999999 9.973700000000001 11.32 12.230600000000003 0.0 0.03 2540.9210000000003 7.05
169 530.24 20.815500000000007 0.67 4.73 84678.89580000001 46.13510000000001 22.53 14.141599999999997 0.0 0.03 4456.6805 6.6767 11.44 12.0983 0.0 0.06 2559.0125000000003 8.255
170 534.58 20.769399999999997 0.67 5.09 85183.83009999998 42.77300000000001 23.25 13.831000000000001 0.0 0.08 4540.0009 10.3367 11.55 12.002800000000002 0.01 0.02 2573.6635000000006 9.095
171 538.13 20.754 0.59 5.07 85554.92549999995 45.07510000000001 23.91 13.743799999999997 0.02 0.11 4606.1338 11.418299999999999 11.66 11.933299999999997 0.0 0.03 2605.7334 7.94
172 542.1 20.713900000000002 0.69 5.44 86016.18520000004 42.2426 24.55 13.555400000000002 0.0 0.08 4705.777 7.1616 11.91 11.889499999999998 0.01 0.0 2658.3819 4.265
173 546.27 20.701499999999996 0.68 5.25 86446.6952 41.982 25.22 13.541099999999998 0.0 0.08 4781.706600000001 10.8341 12.19 11.668599999999996 0.0 0.03 2691.0224999999996 6.855
174 549.21 20.702800000000003 0.66 5.64 86788.11020000001 43.510799999999996 26.01 13.305300000000004 0.0 0.06 4890.030500000001 9.19 12.37 11.505 0.0 0.09 2732.3686999999995 5.473299999999999
175 552.5 20.7136 0.68 5.41 87074.41210000002 43.06809999999999 26.64 13.118200000000002 0.0 0.11 4995.6402 6.348299999999999 12.57 11.543099999999997 0.0 0.05 2745.0892 9.9483
176 556.06 20.6906 0.52 5.78 87461.15739999998 41.426500000000004 27.27 13.043399999999998 0.0 0.09 5078.862 10.929200000000002 12.74 11.534799999999997 0.0 0.04 2752.8161999999993 9.956700000000001
177 558.94 20.679800000000004 0.74 5.92 87783.3296 43.097799999999985 27.92 12.8132 0.0 0.09 5172.6976 9.15 12.99 11.492300000000002 0.0 0.05 2792.718699999999 7.02
178 562.31 20.6393 0.53 5.73 88255.32079999999 40.66440000000001 28.55 12.678300000000004 0.0 0.11 5273.1463 9.0916 13.35 11.296799999999998 0.0 0.03 2848.198499999999 6.38
179 565.14 20.642300000000006 0.72 5.26 88564.46599999994 46.33149999999998 29.37 12.548100000000002 0.0 0.08 5377.053500000001 11.476299999999998 13.66 11.235999999999999 0.0 0.06 2899.309199999999 5.154
180 567.73 20.636999999999997 0.68 6.04 88758.5184 43.12090000000001 30.06 12.307 0.0 0.12 5493.432200000001 7.3642 13.8 11.376599999999998 0.0 0.03 2927.509899999999 8.3
181 570.71 20.604499999999998 0.62 6.22 89084.26019999999 41.944799999999994 30.97 12.1284 0.0 0.07 5644.7442 7.61 14.03 11.264800000000001 0.0 0.07 2980.0742999999998 4.2883
182 573.02 20.589000000000002 0.96 6.35 89353.82859999998 41.458 31.68 11.873399999999998 0.0 0.13 5782.9285 5.696700000000001 14.27 11.1339 0.0 0.03 3026.8494999999994 5.845
183 575.67 20.56479999999999 0.67 5.96 89743.1925 40.771300000000004 32.47 11.6445 0.01 0.11 5902.520899999999 9.8558 14.56 10.9878 0.0 0.02 3059.9277999999995 8.735
184 578.05 20.5609 0.78 6.17 90000.94990000004 44.61470000000001 33.26 11.615099999999998 0.0 0.09 6021.156599999999 8.839 14.89 10.855399999999998 0.0 0.03 3127.0077 4.635
185 580.74 20.548399999999997 0.66 6.15 90289.92689999999 44.5663 34.08 11.7175 0.0 0.15 6135.314199999999 10.9213 15.28 10.680799999999998 0.0 0.04 3199.5629000000004 5.415
186 582.94 20.541099999999993 0.75 6.09 90508.46239999995 45.014299999999984 34.96 11.6616 0.01 0.13 6279.3755 7.2555 15.59 10.565599999999996 0.0 0.05 3246.0412999999994 6.935
187 585.2 20.571699999999993 0.79 6.11 90554.30040000001 45.9604 35.75 11.566999999999998 0.0 0.13 6396.384499999997 9.9933 15.94 10.3704 0.01 0.01 3301.0886 6.95
188 587.59 20.585199999999986 0.75 6.81 90642.67870000005 44.0091 36.76 11.454500000000001 0.0 0.08 6547.7222 9.575 16.28 10.315700000000001 0.0 0.02 3369.5242 5.91
189 589.43 20.624599999999997 0.85 6.91 90653.24920000002 44.88570000000001 37.86 11.659999999999998 0.0 0.09 6683.576899999997 13.5 16.63 10.262599999999999 0.0 0.01 3399.8523 10.985
190 592.6 20.6024 0.69 6.16 90879.77620000001 46.1264 38.9 11.569199999999997 0.0 0.09 6830.843799999998 11.476700000000001 17.06 10.132100000000001 0.0 0.04 3461.5696999999996 7.608300000000001
191 594.69 20.600500000000007 0.65 6.76 91100.84040000004 42.86829999999999 39.91 11.418399999999998 0.0 0.21 6985.046599999998 8.2266 17.39 10.075700000000001 0.0 0.03 3516.6379999999986 8.49
192 596.84 20.6113 0.76 6.59 91258.99609999999 43.4421 40.73 11.402199999999999 0.01 0.16 7108.599199999996 12.0108 17.83 10.0089 0.0 0.04 3574.4825000000005 8.69
193 597.62 20.618799999999997 0.65 7.15 91311.37020000003 42.71490000000001 41.77 11.210399999999998 0.0 0.18 7252.255999999998 9.3639 18.14 9.987000000000002 0.0 0.06 3602.7698 10.535
194 598.59 20.6373 0.79 6.84 91389.69709999995 44.19379999999998 42.92 11.2304 0.0 0.12 7388.739499999999 10.491100000000001 18.73 9.863199999999999 0.0 0.03 3674.462700000001 8.47
195 600.9 20.612199999999998 0.76 6.62 91630.29539999997 44.5973 43.98 11.064 0.01 0.14 7546.823499999999 7.1244000000000005 19.3 9.688600000000001 0.0 0.05 3777.6375 3.5425
196 602.43 20.6114 0.82 6.65 91810.23239999995 44.176100000000005 44.98 10.890799999999999 0.02 0.12 7727.228499999997 7.428999999999999 19.83 9.572299999999998 0.0 0.06 3872.8352999999997 4.8425
197 603.75 20.6386 0.71 7.19 91851.66569999998 43.5062 46.08 10.740899999999995 0.02 0.18 7885.443199999998 10.499 20.33 9.3936 0.0 0.04 3973.549900000001 4.56
198 604.73 20.656899999999997 0.94 7.11 91935.3137 43.793899999999994 47.11 10.558 0.01 0.17 8062.239399999999 8.047199999999998 20.81 9.381900000000003 0.0 0.06 4057.8312000000005 6.2017
199 606.85 20.6382 0.63 7.19 92089.85689999997 43.61010000000001 48.05 10.421399999999998 0.01 0.14 8240.027100000001 7.813299999999999 21.24 9.292300000000001 0.0 0.05 4151.7804 4.6475
200 609.4 20.602400000000006 0.7 6.93 92302.4455 43.05349999999999 49.16 10.3369 0.01 0.2 8396.8234 10.697799999999999 21.6 9.2901 0.0 0.03 4211.5101 10.2633
201 610.81 20.602999999999998 0.77 7.07 92468.35479999994 42.791900000000005 50.31 10.2192 0.01 0.17 8560.5292 11.876700000000001 22.1 9.175899999999999 0.0 0.05 4319.057400000001 4.135
202 611.48 20.655400000000004 0.72 7.41 92421.54280000005 45.08500000000001 51.5 10.1616 0.01 0.15 8738.729599999999 9.336599999999999 22.5 9.225900000000001 0.0 0.07 4400.4859 10.21
203 612.26 20.6903 0.79 7.03 92400.55459999999 44.667 52.91 10.006199999999998 0.0 0.18 8923.466399999998 11.535800000000002 23.13 9.1563 0.0 0.01 4512.286 7.095
204 613.94 20.698199999999993 0.91 6.98 92446.88629999998 45.49759999999999 54.04 9.9033 0.0 0.17 9077.628699999996 14.2633 23.62 9.0219 0.01 0.04 4608.8625 6.445
205 615.18 20.713100000000004 0.98 7.15 92430.43090000002 44.7138 55.16 9.774399999999996 0.0 0.25 9268.41 10.774099999999999 24.34 8.872800000000003 0.02 0.03 4733.0466 6.655
206 616.7 20.7289 0.79 7.16 92401.44690000004 46.6975 56.34 9.658000000000005 0.0 0.22 9481.764299999999 7.3921 25.22 8.675999999999998 0.0 0.02 4861.5773 5.8075
207 617.11 20.776500000000002 0.73 7.03 92354.6844 47.26959999999998 57.54 9.6192 0.02 0.26 9652.125200000002 12.318000000000001 25.86 8.5865 0.0 0.06 4961.0012000000015 8.927999999999999
208 618.77 20.7717 0.87 7.12 92503.74839999997 44.36379999999998 58.97 9.5277 0.01 0.16 9836.414700000001 13.1888 26.53 8.5061 0.0 0.02 5050.4724000000015 10.94
209 619.58 20.812899999999996 0.83 7.0 92587.177 44.438199999999995 60.25 9.386200000000002 0.03 0.18 10055.695099999999 8.6766 27.14 8.6153 0.0 0.07 5135.5668 10.7278
210 620.63 20.830200000000005 0.88 7.36 92663.96949999999 44.74269999999999 61.34 9.322000000000001 0.01 0.15 10262.158100000002 10.7148 27.92 8.646 0.0 0.01 5267.6077000000005 8.22
211 622.4 20.8393 0.6 7.37 92825.06899999999 44.656400000000005 62.6 9.1387 0.02 0.15 10486.982299999998 6.565 28.61 8.6374 0.0 0.06 5389.8049 7.685
212 623.57 20.842 0.65 7.22 92879.27040000001 44.84000000000002 63.66 8.9766 0.02 0.19 10676.411600000001 10.2698 29.52 8.717000000000002 0.0 0.04 5529.965700000001 7.94
213 624.6 20.8587 0.79 7.74 92942.97420000001 42.732699999999994 64.81 8.9327 0.05 0.19 10850.048499999997 12.101199999999999 30.27 8.7256 0.0 0.01 5660.3673 9.175
214 625.26 20.867000000000008 0.63 7.68 92897.93710000002 43.511500000000005 66.01 8.871499999999996 0.02 0.22 11024.4784 10.7555 30.79 8.7303 0.01 0.06 5773.5772 9.726
215 626.35 20.9 0.7 7.57 92844.15069999997 45.66900000000001 67.22 8.866900000000001 0.02 0.23 11199.878500000003 12.413499999999999 31.46 8.7746 0.0 0.05 5899.036900000001 8.095
216 627.82 20.917800000000003 0.78 7.29 92898.50299999998 46.92150000000001 68.69 8.757700000000003 0.02 0.18 11402.4767 13.824300000000001 32.48 8.6708 0.01 0.08 6062.269899999998 5.887899999999999
217 629.52 20.934200000000004 0.88 7.23 93078.41849999994 43.430600000000005 70.37 8.6552 0.03 0.14 11682.387400000001 11.143799999999999 33.53 8.538499999999999 0.03 0.04 6234.689199999999 4.71
218 631.51 20.922499999999992 0.68 7.35 93241.82949999999 44.7932 71.74 8.607600000000001 0.02 0.19 11875.9762 14.776599999999998 34.59 8.475299999999999 0.0 0.02 6404.733 9.535
219 633.07 20.91830000000001 0.73 7.68 93291.81539999999 44.603200000000015 72.89 8.6163 0.02 0.18 12074.805399999997 12.771500000000001 35.48 8.410600000000002 0.0 0.06 6552.954700000002 7.463299999999999
220 634.66 20.928999999999995 0.61 7.71 93391.62140000002 44.877199999999995 74.39 8.619300000000003 0.04 0.13 12343.629300000004 9.9419 36.37 8.4363 0.02 0.1 6679.496799999999 10.778699999999999
221 636.19 20.9118 0.76 7.86 93546.90019999997 43.319500000000026 75.68 8.608500000000001 0.04 0.13 12557.983499999998 10.3167 37.47 8.424900000000001 0.0 0.06 6849.270100000002 8.7667
222 638.07 20.889199999999995 0.71 7.36 93684.86030000007 45.1774 77.17 8.5085 0.05 0.19 12793.942499999996 11.1397 38.49 8.5042 0.01 0.09 7017.356500000002 9.9861
223 639.92 20.8875 0.8 7.21 93911.37460000002 45.20650000000001 78.52 8.399700000000001 0.05 0.18 13059.4188 9.6288 39.46 8.4892 0.0 0.05 7187.2552000000005 8.936
224 640.49 20.899900000000002 0.68 7.6 93960.05909999997 45.781400000000005 80.03 8.322499999999998 0.06 0.14 13323.4846 12.167700000000002 40.43 8.5346 0.0 0.02 7327.923000000001 15.295
225 641.23 20.893400000000007 0.6 8.04 93953.82869999991 44.40240000000001 81.29 8.3536 0.01 0.15 13539.783700000002 11.850299999999999 41.77 8.420599999999999 0.0 0.01 7541.2612 9.61
226 642.19 20.896999999999995 0.64 8.08 93864.23970000002 44.7838 83.05 8.2543 0.03 0.18 13829.817299999997 9.4446 43.06 8.2952 0.0 0.03 7760.801799999999 5.91
227 643.68 20.888999999999996 0.82 7.83 93907.58399999994 44.33010000000001 84.49 8.3029 0.06 0.2 14067.5744 11.647199999999998 44.12 8.2928 0.0 0.06 7931.230000000001 11.9283
228 644.74 20.900999999999996 0.86 7.9 93863.53590000003 44.960899999999995 85.77 8.287200000000002 0.03 0.16 14302.7762 14.356799999999998 45.41 8.2624 0.0 0.04 8143.7941 9.3083
229 646.02 20.871600000000004 0.66 8.5 93888.40380000001 43.469899999999996 87.31 8.229299999999997 0.06 0.21 14559.479199999996 12.613600000000002 46.6 8.259700000000002 0.0 0.02 8338.065900000001 10.745
230 647.23 20.854399999999995 0.62 7.97 94050.98819999998 44.04010000000001 88.53 8.273800000000001 0.03 0.23 14765.945000000002 12.0941 47.8 8.176999999999998 0.0 0.05 8532.0387 7.6605
231 647.45 20.889199999999988 0.78 8.58 93922.45170000002 44.861599999999974 89.79 8.34 0.04 0.19 14950.992100000001 15.845200000000002 49.22 8.101700000000003 0.0 0.05 8732.0363 9.8253
232 648.28 20.897399999999998 0.79 8.38 93891.41269999997 45.21159999999999 91.36 8.3324 0.05 0.18 15178.878499999999 13.9408 50.43 8.070799999999998 0.01 0.05 8934.120400000002 9.609699999999998
233 649.62 20.897499999999994 0.73 7.65 93928.3426 46.770999999999994 92.85 8.263799999999998 0.06 0.15 15431.669600000001 13.0875 51.74 7.9835 0.01 0.07 9165.9508 9.215
234 650.52 20.917899999999996 0.68 8.2 93984.85780000003 44.71549999999999 94.3 8.2092 0.08 0.15 15641.405300000002 14.4867 53.03 7.9136 0.01 0.03 9389.9001 12.44
235 650.83 20.952999999999992 0.68 8.65 93858.05879999997 44.596100000000014 95.85 8.1512 0.05 0.23 15895.2402 11.509799999999998 54.45 7.8255 0.0 0.06 9627.4523 8.89
236 651.3 20.965100000000003 0.71 8.74 93764.34880000007 43.9907 97.09 8.159600000000003 0.02 0.16 16117.8524 12.493 56.03 7.728199999999999 0.01 0.05 9868.222500000002 11.4417
237 651.99 20.992700000000003 0.78 8.05 93739.41930000001 45.142099999999985 98.21 8.126499999999998 0.11 0.17 16351.678000000004 9.159500000000001 57.56 7.627899999999998 0.01 0.03 10113.542000000001 8.855
238 652.42 21.0165 0.67 8.23 93740.53849999998 43.8161 99.68 8.041500000000003 0.05 0.08 16548.329500000003 16.542199999999998 59.05 7.526199999999999 0.03 0.08 10369.451000000001 8.7006
239 653.29 21.024100000000004 0.65 8.06 93797.26030000001 44.81400000000001 101.14 7.995499999999998 0.05 0.24 16791.054099999998 12.2515 60.43 7.6107000000000005 0.0 0.04 10576.835099999998 13.243
240 654.01 21.043100000000003 0.72 8.28 93767.7492 44.72910000000001 102.71 8.008799999999999 0.08 0.11 17019.4494 14.870899999999999 62.03 7.5253 0.04 0.04 10830.7509 9.138300000000001
241 654.63 21.0495 0.91 8.4 93752.09149999998 43.621399999999994 104.06 8.103900000000001 0.03 0.17 17249.4983 15.250600000000002 63.26 7.5474 0.01 0.08 11027.8213 14.765700000000002
242 655.87 21.071699999999996 0.68 8.19 93783.67200000004 44.64890000000001 105.63 8.178899999999999 0.06 0.14 17488.428200000002 12.704499999999998 64.9 7.496100000000001 0.01 0.07 11306.6892 10.5427
243 657.04 21.083099999999995 0.8 8.53 93835.92730000002 44.12989999999999 107.18 8.1314 0.05 0.12 17764.644600000003 13.0721 66.51 7.420300000000001 0.02 0.11 11573.997600000002 9.597999999999999
244 657.87 21.094 0.63 8.33 93872.14020000001 44.488000000000014 108.52 8.0948 0.08 0.21 17973.764900000006 14.5462 68.19 7.4896 0.01 0.06 11849.359699999999 9.6067
245 659.19 21.079800000000006 0.77 8.35 94012.9662 43.95400000000002 110.12 8.0573 0.06 0.11 18259.665600000004 14.1876 69.81 7.437900000000001 0.01 0.03 12111.4865 11.421599999999998
246 660.0 21.116100000000003 0.75 8.42 93999.42879999997 45.09360000000001 111.65 7.996200000000001 0.07 0.14 18488.447800000005 15.2801 71.09 7.406099999999999 0.02 0.06 12357.634400000003 10.965
247 659.4 21.151700000000005 0.59 9.12 93905.0103 43.900200000000005 113.19 7.9488 0.11 0.2 18739.588000000003 15.8883 72.79 7.287399999999999 0.01 0.12 12621.727500000005 13.377
248 660.1 21.172300000000003 0.73 8.81 93852.77989999998 43.2458 114.53 7.8626999999999985 0.13 0.21 18984.5913 13.541699999999999 74.26 7.2269 0.04 0.03 12871.597499999996 11.735
249 660.65 21.204200000000004 0.73 8.84 93799.64970000001 44.80989999999998 115.98 7.8463 0.07 0.13 19230.231799999998 15.409499999999998 75.47 7.176500000000002 0.02 0.03 13097.749399999999 12.2541
250 662.69 21.2098 0.85 8.23 93977.3494 43.90120000000002 117.14 7.7901 0.13 0.18 19419.083199999997 13.516199999999996 77.2 7.062200000000001 0.03 0.04 13386.615300000003 12.7192
251 663.62 21.208999999999996 0.62 8.83 94035.4342 42.9571 118.29 7.7195 0.06 0.12 19680.1492 14.979700000000001 78.87 6.9615 0.02 0.08 13653.711000000001 13.483400000000001
